date,matchday,home_team,away_team,home_score_full_time,away_score_full_time,home_score_half_time,away_score_half_time,goal_diff,winner,defeat,ref
2023-10-01T13:00:00Z,7,nice,brest,0,0,0,0,0,draw,draw,romain lissorgue
2023-10-01T15:05:00Z,7,lorient,montpellier,0,3,0,1,3,montpellier,lorient,jeremy stinat
2023-10-01T18:45:00Z,7,stade rennais,nantes,3,1,1,1,2,stade rennais,nantes,ruddy buquet
2023-10-06T19:00:00Z,8,strasbourg,nantes,1,2,0,0,1,nantes,strasbourg,stéphanie frappart
2023-10-07T15:00:00Z,8,fc metz,nice,0,1,0,1,1,nice,fc metz,jérôme brisard
2023-10-07T19:00:00Z,8,stade de reims,monaco,1,3,0,1,2,monaco,stade de reims,hakim ben el hadj salem
2023-10-08T11:00:00Z,8,marseille,le havre,3,0,2,0,3,marseille,le havre,thomas léonard
2023-10-08T13:00:00Z,8,olympique lyon,lorient,3,3,3,1,0,draw,draw,clément turpin
2023-10-08T13:00:00Z,8,brest,toulouse,1,1,0,1,0,draw,draw,pierre gaillouste
2023-10-08T15:05:00Z,8,rc lens,lille,1,1,0,1,0,draw,draw,benoît millot
2023-10-08T19:00:00Z,8,stade rennais,psg,1,3,0,2,2,psg,stade rennais,benoît bastien
2023-10-20T19:00:00Z,9,le havre,rc lens,0,0,0,0,0,draw,draw,françois letexier
2023-10-21T15:00:00Z,9,psg,strasbourg,3,0,2,0,3,psg,strasbourg,bastien dechepy
2023-10-21T19:00:00Z,9,nice,marseille,1,0,0,0,1,nice,marseille,ruddy buquet
2023-10-22T11:00:00Z,9,lorient,stade rennais,2,1,2,1,1,lorient,stade rennais,gaël angoula
2023-10-22T13:00:00Z,9,nantes,montpellier,2,0,1,0,2,nantes,montpellier,marc bollengier
2023-10-22T13:00:00Z,9,toulouse,stade de reims,1,1,0,0,0,draw,draw,jeremy stinat
2023-10-22T13:00:00Z,9,lille,brest,1,0,1,0,1,lille,brest,mathieu vernice
2023-10-22T15:05:00Z,9,monaco,fc metz,2,1,1,1,1,monaco,fc metz,romain lissorgue
2023-10-22T18:45:00Z,9,olympique lyon,clermont foot,1,2,0,2,1,clermont foot,olympique lyon,willy delajod
2023-10-27T19:00:00Z,10,clermont foot,nice,0,1,0,0,1,nice,clermont foot,jérémie pignard
2023-10-28T15:00:00Z,10,stade de reims,lorient,1,0,0,0,1,stade de reims,lorient,benoît bastien
2023-10-28T19:00:00Z,10,rc lens,nantes,4,0,1,0,4,rc lens,nantes,pierre gaillouste
2023-10-29T12:00:00Z,10,brest,psg,2,3,1,2,1,psg,brest,jérôme brisard
2023-10-29T14:00:00Z,10,fc metz,le havre,0,0,0,0,0,draw,draw,hakim ben el hadj salem
2023-10-29T14:00:00Z,10,montpellier,toulouse,3,0,1,0,3,montpellier,toulouse,thomas léonard
2023-10-29T14:00:00Z,10,lille,monaco,2,0,2,0,2,lille,monaco,clément turpin
2023-10-29T16:05:00Z,10,stade rennais,strasbourg,1,1,1,0,0,draw,draw,florent batta
2023-11-03T20:00:00Z,11,psg,montpellier,3,0,1,0,3,psg,montpellier,ruddy buquet
2023-11-04T16:00:00Z,11,lorient,rc lens,0,0,0,0,0,draw,draw,bastien dechepy
2023-11-04T20:00:00Z,11,marseille,lille,0,0,0,0,0,draw,draw,stéphanie frappart
2023-11-05T12:00:00Z,11,olympique lyon,fc metz,1,1,0,0,0,draw,draw,benoît millot
2023-11-05T14:00:00Z,11,nantes,stade de reims,0,1,0,0,1,stade de reims,nantes,gaël angoula
2023-11-05T14:00:00Z,11,toulouse,le havre,1,2,0,0,1,le havre,toulouse,marc bollengier
2023-11-05T14:00:00Z,11,strasbourg,clermont foot,0,0,0,0,0,draw,draw,jeremy stinat
2023-11-05T16:05:00Z,11,monaco,brest,2,0,1,0,2,monaco,brest,eric wattellier
2023-11-05T19:45:00Z,11,nice,stade rennais,2,0,1,0,2,nice,stade rennais,clément turpin
2023-11-10T20:00:00Z,12,montpellier,nice,0,0,0,0,0,draw,draw,hakim ben el hadj salem
2023-11-11T16:00:00Z,12,stade de reims,psg,0,3,0,1,3,psg,stade de reims,willy delajod
2023-11-11T20:00:00Z,12,le havre,monaco,0,0,0,0,0,draw,draw,thomas léonard
2023-11-12T14:00:00Z,12,clermont foot,lorient,1,0,0,0,1,clermont foot,lorient,romain lissorgue
2023-11-12T14:00:00Z,12,fc metz,nantes,3,1,2,1,2,fc metz,nantes,florent batta
2023-11-12T14:00:00Z,12,lille,toulouse,1,1,1,0,0,draw,draw,mathieu vernice
2023-11-12T16:05:00Z,12,stade rennais,olympique lyon,0,1,0,0,1,olympique lyon,stade rennais,stéphanie frappart
2023-11-12T19:45:00Z,12,rc lens,marseille,1,0,0,0,1,rc lens,marseille,benoît bastien
2023-11-24T20:00:00Z,13,psg,monaco,5,2,2,1,3,psg,monaco,benoît bastien
2023-11-25T16:00:00Z,13,clermont foot,rc lens,0,3,0,1,3,rc lens,clermont foot,benoît millot
2023-11-25T20:00:00Z,13,strasbourg,marseille,1,1,1,1,0,draw,draw,jérôme brisard
2023-11-26T12:00:00Z,13,nice,toulouse,1,0,0,0,1,nice,toulouse,françois letexier
2023-11-26T14:00:00Z,13,lorient,fc metz,2,3,2,1,1,fc metz,lorient,jérémie pignard
2023-11-26T14:00:00Z,13,nantes,le havre,0,0,0,0,0,draw,draw,miguel nogueira
2023-11-26T14:00:00Z,13,montpellier,brest,1,3,0,1,2,brest,montpellier,pierre gaillouste
2023-11-26T16:05:00Z,13,stade rennais,stade de reims,3,1,1,1,2,stade rennais,stade de reims,ruddy buquet
2023-11-26T19:45:00Z,13,olympique lyon,lille,0,2,0,2,2,lille,olympique lyon,eric wattellier
2023-11-29T18:00:00Z,8,montpellier,clermont foot,1,1,0,1,0,draw,draw,mathieu vernice
2023-12-01T20:00:00Z,14,stade de reims,strasbourg,2,1,2,0,1,stade de reims,strasbourg,hakim ben el hadj salem
2023-12-02T16:00:00Z,14,rc lens,olympique lyon,3,2,1,1,1,rc lens,olympique lyon,clément turpin
2023-12-02T20:00:00Z,14,nantes,nice,1,0,1,0,1,nantes,nice,ruddy buquet
2023-12-03T12:00:00Z,14,le havre,psg,0,2,0,1,2,psg,le havre,bastien dechepy
2023-12-03T14:00:00Z,14,monaco,montpellier,2,0,1,0,2,monaco,montpellier,jeremy stinat
2023-12-03T14:00:00Z,14,toulouse,lorient,1,1,0,0,0,draw,draw,thomas léonard
2023-12-03T14:00:00Z,14,brest,clermont foot,3,0,2,0,3,brest,clermont foot,marc bollengier
2023-12-03T16:05:00Z,14,lille,fc metz,2,0,2,0,2,lille,fc metz,gaël angoula
2023-12-03T19:45:00Z,14,marseille,stade rennais,2,0,1,0,2,marseille,stade rennais,willy delajod
2023-12-06T20:00:00Z,10,marseille,olympique lyon,3,0,2,0,3,marseille,olympique lyon,françois letexier
2023-12-07T19:30:00Z,12,brest,strasbourg,1,1,1,0,0,draw,draw,jérémie pignard
2023-12-08T20:00:00Z,15,montpellier,rc lens,0,0,0,0,0,draw,draw,stéphanie frappart
2023-12-09T16:00:00Z,15,stade rennais,monaco,1,2,0,0,1,monaco,stade rennais,clément turpin
2023-12-09T20:00:00Z,15,psg,nantes,2,1,1,0,1,psg,nantes,jérôme brisard
2023-12-10T12:00:00Z,15,nice,stade de reims,2,1,0,0,1,nice,stade de reims,benoît bastien
2023-12-10T14:00:00Z,15,clermont foot,lille,0,0,0,0,0,draw,draw,florent batta
2023-12-10T14:00:00Z,15,fc metz,brest,0,1,0,0,1,brest,fc metz,romain lissorgue
2023-12-10T14:00:00Z,15,strasbourg,le havre,2,1,1,0,1,strasbourg,le havre,benoît millot
2023-12-10T16:05:00Z,15,olympique lyon,toulouse,3,0,2,0,3,olympique lyon,toulouse,pierre gaillouste
2023-12-10T19:45:00Z,15,lorient,marseille,2,4,1,4,2,marseille,lorient,eric wattellier
2023-12-15T20:00:00Z,16,monaco,olympique lyon,0,1,0,0,1,olympique lyon,monaco,ruddy buquet
2023-12-16T16:00:00Z,16,le havre,nice,3,1,2,0,2,le havre,nice,jérémie pignard
2023-12-16T20:00:00Z,16,rc lens,stade de reims,2,0,1,0,2,rc lens,stade de reims,françois letexier
2023-12-17T12:00:00Z,16,nantes,brest,0,2,0,0,2,brest,nantes,benoît millot
2023-12-17T14:00:00Z,16,lorient,strasbourg,1,2,0,1,1,strasbourg,lorient,bastien dechepy
2023-12-17T14:00:00Z,16,fc metz,montpellier,0,1,0,1,1,montpellier,fc metz,marc bollengier
2023-12-17T14:00:00Z,16,toulouse,stade rennais,0,0,0,0,0,draw,draw,jeremy stinat
2023-12-17T16:05:00Z,16,marseille,clermont foot,2,1,2,0,1,marseille,clermont foot,gaël angoula
2023-12-17T19:45:00Z,16,lille,psg,1,1,0,0,0,draw,draw,willy delajod
2023-12-20T20:00:00Z,17,clermont foot,stade rennais,1,3,1,0,2,stade rennais,clermont foot,eric wattellier
2023-12-20T20:00:00Z,17,toulouse,monaco,1,2,1,2,1,monaco,toulouse,jérôme brisard
2023-12-20T20:00:00Z,17,montpellier,marseille,1,1,1,0,0,draw,draw,thomas léonard
2023-12-20T20:00:00Z,17,nice,rc lens,2,0,0,0,2,nice,rc lens,hakim ben el hadj salem
2023-12-20T20:00:00Z,17,olympique lyon,nantes,1,0,0,0,1,olympique lyon,nantes,benoît bastien
2023-12-20T20:00:00Z,17,psg,fc metz,3,1,0,0,2,psg,fc metz,ruddy buquet
2023-12-20T20:00:00Z,17,strasbourg,lille,2,1,1,1,1,strasbourg,lille,clément turpin
2023-12-20T20:00:00Z,17,brest,lorient,4,0,4,0,4,brest,lorient,mathieu vernice
2023-12-20T20:00:00Z,17,stade de reims,le havre,1,0,1,0,1,stade de reims,le havre,stéphanie frappart
2024-01-12T20:00:00Z,18,marseille,strasbourg,1,1,1,0,0,draw,draw,marc bollengier
2024-01-13T16:00:00Z,18,monaco,stade de reims,1,3,0,1,2,stade de reims,monaco,françois letexier
2024-01-13T20:00:00Z,18,stade rennais,nice,2,0,1,0,2,stade rennais,nice,bastien dechepy
2024-01-14T12:00:00Z,18,lille,lorient,3,0,1,0,3,lille,lorient,pierre gaillouste
2024-01-14T14:00:00Z,18,fc metz,toulouse,0,1,0,1,1,toulouse,fc metz,florent batta
2024-01-14T14:00:00Z,18,nantes,clermont foot,1,2,0,1,1,clermont foot,nantes,romain lissorgue
2024-01-14T14:00:00Z,18,brest,montpellier,2,0,0,0,2,brest,montpellier,jérémie pignard
2024-01-14T16:05:00Z,18,le havre,olympique lyon,3,1,1,0,2,le havre,olympique lyon,gaël angoula
2024-01-14T19:45:00Z,18,rc lens,psg,0,2,0,1,2,psg,rc lens,jérôme brisard
2024-01-26T20:00:00Z,19,olympique lyon,stade rennais,2,3,0,3,1,stade rennais,olympique lyon,thomas léonard
2024-01-27T16:00:00Z,19,nice,fc metz,1,0,0,0,1,nice,fc metz,stéphanie frappart
2024-01-27T20:00:00Z,19,marseille,monaco,2,2,1,2,0,draw,draw,willy delajod
2024-01-28T12:00:00Z,19,montpellier,lille,0,0,0,0,0,draw,draw,hakim ben el hadj salem
2024-01-28T14:00:00Z,19,clermont foot,strasbourg,1,1,0,1,0,draw,draw,benoît millot
2024-01-28T14:00:00Z,19,lorient,le havre,3,3,1,1,0,draw,draw,jeremy stinat
2024-01-28T14:00:00Z,19,stade de reims,nantes,0,0,0,0,0,draw,draw,jérémie pignard
2024-01-28T16:05:00Z,19,toulouse,rc lens,0,2,0,1,2,rc lens,toulouse,mathieu vernice
2024-01-28T19:45:00Z,19,psg,brest,2,2,2,0,0,draw,draw,clément turpin
2024-02-02T20:00:00Z,20,strasbourg,psg,1,2,0,1,1,psg,strasbourg,ruddy buquet
2024-02-03T16:00:00Z,20,stade rennais,montpellier,2,1,1,0,1,stade rennais,montpellier,mathieu vernice
2024-02-03T20:00:00Z,20,nantes,rc lens,0,1,0,0,1,rc lens,nantes,florent batta
2024-02-04T12:00:00Z,20,monaco,le havre,1,1,0,0,0,draw,draw,jérôme brisard
2024-02-04T14:00:00Z,20,lille,clermont foot,4,0,4,0,4,lille,clermont foot,bastien dechepy
2024-02-04T14:00:00Z,20,stade de reims,toulouse,2,3,0,3,1,toulouse,stade de reims,pierre gaillouste
2024-02-04T14:00:00Z,20,fc metz,lorient,1,2,1,1,1,lorient,fc metz,romain lissorgue
2024-02-04T16:05:00Z,20,brest,nice,0,0,0,0,0,draw,draw,willy delajod
2024-02-04T19:45:00Z,20,olympique lyon,marseille,1,0,1,0,1,olympique lyon,marseille,benoît bastien
2024-02-09T20:00:00Z,21,marseille,fc metz,1,1,0,0,0,draw,draw,hakim ben el hadj salem
2024-02-10T16:00:00Z,21,rc lens,strasbourg,3,1,2,1,2,rc lens,strasbourg,willy delajod
2024-02-10T20:00:00Z,21,psg,lille,3,1,2,1,2,psg,lille,françois letexier
2024-02-11T12:00:00Z,21,le havre,stade rennais,0,1,0,0,1,stade rennais,le havre,benoît millot
2024-02-11T14:00:00Z,21,clermont foot,brest,1,1,0,0,0,draw,draw,stéphanie frappart
2024-02-11T14:00:00Z,21,lorient,stade de reims,2,0,0,0,2,lorient,stade de reims,marc bollengier
2024-02-11T14:00:00Z,21,toulouse,nantes,1,2,0,1,1,nantes,toulouse,gaël angoula
2024-02-11T16:05:00Z,21,montpellier,olympique lyon,1,2,1,0,1,olympique lyon,montpellier,pierre gaillouste
2024-02-11T19:45:00Z,21,nice,monaco,2,3,1,1,1,monaco,nice,eric wattellier
2024-02-16T20:00:00Z,22,olympique lyon,nice,1,0,1,0,1,olympique lyon,nice,clément turpin
2024-02-17T16:00:00Z,22,lille,le havre,3,0,2,0,3,lille,le havre,jérémie pignard
2024-02-17T20:00:00Z,22,nantes,psg,0,2,0,0,2,psg,nantes,jérôme brisard
2024-02-18T12:00:00Z,22,strasbourg,lorient,1,3,0,2,2,lorient,strasbourg,thomas léonard
2024-02-18T14:00:00Z,22,monaco,toulouse,1,2,0,1,1,toulouse,monaco,benoît bastien
2024-02-18T14:00:00Z,22,montpellier,fc metz,3,0,1,0,3,montpellier,fc metz,jeremy stinat
2024-02-18T14:00:00Z,22,stade rennais,clermont foot,3,1,1,0,2,stade rennais,clermont foot,romain lissorgue
2024-02-18T16:05:00Z,22,stade de reims,rc lens,1,1,1,1,0,draw,draw,benoît millot
2024-02-18T19:45:00Z,22,brest,marseille,1,0,0,0,1,brest,marseille,ruddy buquet
2024-02-23T20:00:00Z,23,fc metz,olympique lyon,1,2,1,1,1,olympique lyon,fc metz,marc bollengier
2024-02-24T16:00:00Z,23,lorient,nantes,0,1,0,0,1,nantes,lorient,willy delajod
2024-02-24T20:00:00Z,23,strasbourg,brest,0,3,0,2,3,brest,strasbourg,jérôme brisard
2024-02-25T12:00:00Z,23,rc lens,monaco,2,3,1,2,1,monaco,rc lens,françois letexier
2024-02-25T14:00:00Z,23,le havre,stade de reims,1,2,0,0,1,stade de reims,le havre,florent batta
2024-02-25T14:00:00Z,23,toulouse,lille,3,1,0,1,2,toulouse,lille,mathieu vernice
2024-02-25T14:00:00Z,23,nice,clermont foot,0,0,0,0,0,draw,draw,hakim ben el hadj salem
2024-02-25T16:05:00Z,23,psg,stade rennais,1,1,0,1,0,draw,draw,bastien dechepy
2024-02-25T19:45:00Z,23,marseille,montpellier,4,1,2,1,3,marseille,montpellier,jérémie pignard
2024-03-01T20:00:00Z,24,monaco,psg,0,0,0,0,0,draw,draw,ruddy buquet
2024-03-02T16:00:00Z,24,stade de reims,lille,0,1,0,0,1,lille,stade de reims,jeremy stinat
2024-03-02T20:00:00Z,24,clermont foot,marseille,1,5,0,1,4,marseille,clermont foot,thomas léonard
2024-03-03T12:00:00Z,24,toulouse,nice,2,1,0,1,1,toulouse,nice,jérémie pignard
2024-03-03T14:00:00Z,24,nantes,fc metz,0,2,0,0,2,fc metz,nantes,eric wattellier
2024-03-03T14:00:00Z,24,montpellier,strasbourg,2,2,0,0,0,draw,draw,stéphanie frappart
2024-03-03T14:00:00Z,24,brest,le havre,1,0,1,0,1,brest,le havre,pierre gaillouste
2024-03-03T16:05:00Z,24,stade rennais,lorient,1,2,0,0,1,lorient,stade rennais,benoît bastien
2024-03-03T19:45:00Z,24,olympique lyon,rc lens,0,3,0,1,3,rc lens,olympique lyon,jérôme brisard
2024-03-08T20:00:00Z,25,nice,montpellier,1,2,1,2,1,montpellier,nice,ruddy buquet
2024-03-09T16:00:00Z,25,lorient,olympique lyon,0,2,0,0,2,olympique lyon,lorient,mathieu vernice
2024-03-09T20:00:00Z,25,rc lens,brest,1,0,1,0,1,rc lens,brest,stéphanie frappart
2024-03-10T12:00:00Z,25,psg,stade de reims,2,2,2,2,0,draw,draw,willy delajod
2024-03-10T14:00:00Z,25,le havre,toulouse,1,0,0,0,1,le havre,toulouse,romain lissorgue
2024-03-10T14:00:00Z,25,fc metz,clermont foot,1,0,1,0,1,fc metz,clermont foot,gaël angoula
2024-03-10T14:00:00Z,25,strasbourg,monaco,0,1,0,0,1,monaco,strasbourg,clément turpin
2024-03-10T16:00:00Z,25,lille,stade rennais,2,2,0,2,0,draw,draw,benoît millot
2024-03-10T19:45:00Z,25,marseille,nantes,2,0,1,0,2,marseille,nantes,françois letexier
2024-03-15T20:00:00Z,26,toulouse,olympique lyon,2,3,0,1,1,olympique lyon,toulouse,jeremy stinat
2024-03-16T16:00:00Z,26,nantes,strasbourg,1,3,1,1,2,strasbourg,nantes,jérémie pignard
2024-03-16T20:00:00Z,26,rc lens,nice,1,3,0,1,2,nice,rc lens,benoît bastien
2024-03-17T12:00:00Z,26,brest,lille,1,1,0,0,0,draw,draw,clément turpin
2024-03-17T14:00:00Z,26,monaco,lorient,2,2,1,1,0,draw,draw,bastien dechepy
2024-03-17T14:00:00Z,26,clermont foot,le havre,2,1,2,1,1,clermont foot,le havre,marc bollengier
2024-03-17T14:00:00Z,26,stade de reims,fc metz,2,1,1,1,1,stade de reims,fc metz,hakim ben el hadj salem
2024-03-17T16:05:00Z,26,stade rennais,marseille,2,0,1,0,2,stade rennais,marseille,eric wattellier
2024-03-17T19:45:00Z,26,montpellier,psg,2,6,2,2,4,psg,montpellier,florent batta
2024-03-29T20:00:00Z,27,lille,rc lens,2,1,1,0,1,lille,rc lens,willy delajod
2024-03-30T16:00:00Z,27,fc metz,monaco,2,5,0,3,3,monaco,fc metz,eric wattellier
2024-03-30T20:00:00Z,27,olympique lyon,stade de reims,1,1,0,0,0,draw,draw,thomas léonard
2024-03-31T11:00:00Z,27,lorient,brest,0,1,0,0,1,brest,lorient,jérôme brisard
2024-03-31T13:00:00Z,27,le havre,montpellier,0,2,0,0,2,montpellier,le havre,mathieu vernice
2024-03-31T13:00:00Z,27,clermont foot,toulouse,0,3,0,1,3,toulouse,clermont foot,pierre gaillouste
2024-03-31T13:00:00Z,27,nice,nantes,1,2,0,1,1,nantes,nice,bastien dechepy
2024-03-31T15:05:00Z,27,strasbourg,stade rennais,2,0,0,0,2,strasbourg,stade rennais,jeremy stinat
2024-03-31T18:45:00Z,27,marseille,psg,0,2,0,0,2,psg,marseille,benoît bastien
2024-04-05T19:00:00Z,28,lille,marseille,3,1,0,0,2,lille,marseille,bastien dechepy
2024-04-06T15:00:00Z,28,rc lens,le havre,1,1,0,0,0,draw,draw,françois letexier
2024-04-06T19:00:00Z,28,psg,clermont foot,1,1,0,1,0,draw,draw,gaël angoula
2024-04-07T11:00:00Z,28,brest,fc metz,4,3,3,1,1,brest,fc metz,benoît millot
2024-04-07T13:00:00Z,28,toulouse,strasbourg,0,0,0,0,0,draw,draw,ruddy buquet
2024-04-07T13:00:00Z,28,montpellier,lorient,2,0,0,0,2,montpellier,lorient,romain lissorgue
2024-04-07T13:00:00Z,28,stade de reims,nice,0,0,0,0,0,draw,draw,eric wattellier
2024-04-07T15:05:00Z,28,monaco,stade rennais,1,0,1,0,1,monaco,stade rennais,stéphanie frappart
2024-04-07T18:45:00Z,28,nantes,olympique lyon,1,3,1,0,2,olympique lyon,nantes,jérôme brisard
2024-04-12T19:00:00Z,29,fc metz,rc lens,2,1,2,1,1,fc metz,rc lens,romain lissorgue
2024-04-13T15:00:00Z,29,strasbourg,stade de reims,3,1,1,1,2,strasbourg,stade de reims,willy delajod
2024-04-13T19:00:00Z,29,stade rennais,toulouse,1,2,1,2,1,toulouse,stade rennais,florent batta
2024-04-14T11:00:00Z,29,le havre,nantes,0,1,0,0,1,nantes,le havre,hakim ben el hadj salem
2024-04-14T13:00:00Z,29,clermont foot,montpellier,1,1,1,0,0,draw,draw,thomas léonard
2024-04-14T18:45:00Z,29,olympique lyon,brest,4,3,1,0,1,olympique lyon,brest,mathieu vernice
2024-04-19T19:00:00Z,30,nice,lorient,3,0,1,0,3,nice,lorient,jeremy stinat
2024-04-20T15:00:00Z,30,nantes,stade rennais,0,3,0,0,3,stade rennais,nantes,willy delajod
2024-04-20T19:00:00Z,30,rc lens,clermont foot,1,0,1,0,1,rc lens,clermont foot,benoît bastien
2024-04-21T13:00:00Z,30,le havre,fc metz,0,1,0,0,1,fc metz,le havre,marc bollengier
2024-04-21T13:00:00Z,30,lille,strasbourg,1,0,1,0,1,lille,strasbourg,benoît millot
2024-04-21T13:00:00Z,30,stade de reims,montpellier,1,2,0,1,1,montpellier,stade de reims,pierre gaillouste
2024-04-21T15:05:00Z,30,brest,monaco,0,2,0,1,2,monaco,brest,ruddy buquet
2024-04-21T17:15:00Z,30,toulouse,marseille,2,2,1,1,0,draw,draw,clément turpin
